10162436  968  49  55.6 0.7 6346 108 6330 159 -0.20 0.30
10186764 1310  61  68.4 1.5 6488  74 6161 142 -0.20 0.30
10202294 1096  50  57.8 0.9 5803  66 5887 131 -0.20 0.30
10214328 1223  89  59.9 1.4 6923  80 6845 169 -0.20 0.30
10215584          114.7 3.1 5995  57 5848 124 -0.20 0.30
10272858  341   7  23.1 0.8 5208  68 5113 100 -0.20 0.30
10272923  488  10  30.7 0.5 5078  74 4967 101 -0.20 0.30
10290021 1023  52  54.6 0.7 6215  56 6177 151 -0.20 0.30
10295224           38.7 1.3 6091  50 6211 156 -0.20 0.30
10319352 1360 302  78.6 2.7 5659  63 5743 133 -0.20 0.30
10322381 1657 155  86.6 4.3 6464  63 6333 150 -0.20 0.30
10324098  896  48  49.6 1.0 6370  68 6381 155 -0.20 0.30
10351059 1329  68  65.0 0.9 6530  58 6612 163 -0.20 0.30
10355856 1330  42  66.8 0.9 6558  56 6502 157 -0.20 0.30
10385708 1232 101  64.4 0.9 6036  55 6045 145 -0.20 0.30
10394814  372   8  25.4 0.7 5156  64 5034 104 -0.20 0.30
10398597  973  85  57.6 1.5 6412  65 6527 162 -0.20 0.30
10417911 1022  61  56.1 2.8 5545  63 5669 127 -0.20 0.30
10454113 2261  62 103.8 1.3 6197  45 6039 226 -0.20 0.30
10462940 2487 151 103.5 2.8 6265  48 6248 156 -0.20 0.30
10491771 1698  93  81.1 2.0 6601  48 6810 203 -0.20 0.30
10516096 1700  30  84.6 1.1 6123  48 6092 146 -0.20 0.30
10518551  877  27  50.0 1.0 6242  60 6171 157 -0.20 0.30
10593351  508  18  31.9 0.8 5927  81          -0.20 0.30
10610027 1687 180  85.9 3.0 6704  58 6806 184 -0.20 0.30
10644253 2819 131 123.6 2.7 6069  50 6105 145 -0.20 0.30
10655953          105.6 3.6 6594  61 6444 157 -0.20 0.30
10670371  533  22  31.3 0.9 5334  71 5240 114 -0.20 0.30
10709834 1447  66  67.2 1.0 6754  56 6857 170 -0.20 0.30
10712891  516  19  31.3 0.5 5358 109 5217 118 -0.20 0.30
10717090 1612 127  77.4 2.4 5817  74 5880 137 -0.20 0.30
10727922  979  56  55.4 2.9 6319  66 6171 157 -0.20 0.30
10731424  670  45  37.6 2.3 6432  65 6553 181 -0.20 0.30
10732098 1082  37  62.1 1.1 5796  67 5813 149 -0.20 0.30
10794845 2778 447 116.3 3.6 6398  55 6258 162 -0.20 0.30
10858780 1382  87  77.0 3.8 5672  60 5731 223 -0.20 0.30
10873176  821  27  49.6 0.9 6517  89 6282 154 -0.20 0.30
10909629  839  37  49.4 1.0 6501  61 6383 157 -0.20 0.30
10923629  711  37  42.5 0.8 6195  87 6353 164 -0.20 0.30
10937782  269   5  19.3 0.6 5199  68 5104 109 -0.20 0.30
10959362  835  53  46.0 1.7 5806  94 5983 135 -0.20 0.30
10963065 2184  62 103.0 1.0 6316  45 6080 200 -0.20 0.30
10971974 2377 250 106.2 3.5 6030  58 5941 150 -0.20 0.30
10972252  817  30  44.4 0.9 6237  60 6312 175 -0.20 0.30
10972873 1040  32  58.2 0.9 5928  64 5795 149 -0.20 0.30
10976896  743  28  45.0 0.9 5628  58          -0.20 0.30
10990438  309  11  20.8 0.5 5226  75 5110 105 -0.20 0.30
11021413  811  20  48.5 0.7 5452  72 5444 123 -0.20 0.30
11026764  895  29  50.5 0.6 5722  57 5859 140 -0.20 0.30
11027406 1656  59  88.2 1.6 6250  94 6006 145 -0.20 0.30
11070918 1320 127  67.2 1.2          6378 185 -0.20 0.30
11074380  576  19  35.1 1.1 5154  87 5051 461 -0.20 0.30
11075448 1687 139  78.1 1.9 6470  68 6650 169 -0.20 0.30
11075456 1803 449  84.7 1.8 6513  58 6607 359 -0.20 0.30
11081729 1990  84  89.9 1.4 6605  51 6682 166 -0.20 0.30
11082784  841  35  46.3 1.8 5923  62 5963 152 -0.20 0.30
11083308  902  39  51.2 1.3 6234  65 6353 159 -0.20 0.30
11098033  921 113  46.6 1.7 6358  66 6217 148 -0.20 0.30
11127479 1899  68  90.6 2.5 5998  57 6062 148 -0.20 0.30
11133100  833  56  43.1 2.1 6222  51 6316 163 -0.20 0.30
11137075 1167  32  65.2 1.3 5604  73 5615 130 -0.20 0.30
11138101           43.8 1.3 6218  58 6323 149 -0.20 0.30
11188219 1843 106  95.6 3.4 6024  62          -0.20 0.30
11189107  873  74  47.0 2.6 6795  94 6855 181 -0.20 0.30
11193681  749  36  42.1 0.7 5697  77 5802 136 -0.20 0.30
11229052 1643 110  84.0 1.2 6495  51 6405 151 -0.20 0.30
11244118 1420  31  71.3 0.9 5618  64 5856 132 -0.20 0.30
11253226 1638  48  77.2 1.0 6682  51 6766 180 -0.20 0.30
11294717 1051  85  58.8 1.5 5640  56 5825 139 -0.20 0.30
11307875  297  11  19.9 0.2 5136  87 5073 102 -0.20 0.30
11389393 1145  68  60.5 1.8 6174  66 6203 153 -0.20 0.30
11389437 1234  48  67.8 1.0 6158  53 6144 138 -0.20 0.30
11401156  571  14  36.0 0.5 5115  86 5117 109 -0.20 0.30
11401708  684  17  40.0 0.6 5859  63 5951 152 -0.20 0.30
11414712  707  20  43.5 0.7 5673  61 5642 137 -0.20 0.30
11453915 2455 165 110.3 2.2 6608  58 6383 158 -0.20 0.30
11454149 2531 176 114.7 4.0 6435  52 6327 158 -0.20 0.30
11456910 1307  83  68.7 2.4 6386  61 6216 424 -0.20 0.30
11460626  796  63  47.3 0.9 6176  62 6102 144 -0.20 0.30
11467550  964  71  54.3 1.0 6146  58 6281 159 -0.20 0.30
11496573  351  12  23.2 0.5 5218  90 5064 108 -0.20 0.30
11502597 1308  34  69.6 1.6 5798  59 5882 153 -0.20 0.30
11506988 1056  81  58.7 1.0 6438 289 6351 150 -0.20 0.30
11507653 1359 217  70.0 2.3 5916  74 5877 137 -0.20 0.30
11554100  304   7  21.1 0.5 4913  78 4854  97 -0.20 0.30
11558593  449  28  28.5 0.4 5309  60 5228 110 -0.20 0.30
11611414 1162 127  68.3 3.3 6279  55 6420 163 -0.20 0.30
11620833  351  14  22.3 0.3 5026  75 4992  99 -0.20 0.30
11674236  851  74  50.7 1.4 5413  65 5595 125 -0.20 0.30
11708273 1372 120  72.8 1.8 5959  96 6036 151 -0.20 0.30
11709205  270   7  18.8 0.4 4882  71 4801  87 -0.20 0.30
11713510 1241  33  68.9 0.9 5941  58 5879 142 -0.20 0.30
11717120  585   8  37.4 0.9 5209  59 5102 100 -0.20 0.30
11722551  751  10  43.7 0.4 4997  78 5013 100 -0.20 0.30
11723674  686  43  41.4 0.9 6246  63 6442 157 -0.20 0.30
11757831 1251  63  64.1 1.4 6754  70          -0.20 0.30
11771760  535  19  32.4 0.7 6075  70 6120 144 -0.20 0.30
11802939           36.7 1.8 6045  82 6076 143 -0.20 0.30
11802968  511  12  33.9 0.6 5083  74 4940  98 -0.20 0.30
11809558  503  13  30.5 0.4 5089 105 5019 114 -0.20 0.30
11817562  713  46  41.1 0.7 6247  58 6343 154 -0.20 0.30
11862119 1482  72  79.3 3.3 6271  56 6184 158 -0.20 0.30
11873252  269   8  20.6 1.1 5199  68 5087 196 -0.20 0.30
11911418  580  17  36.5 0.4 5629  72 5511 127 -0.20 0.30
11919192  903  48  46.8 1.7 6788  81 6827 163 -0.20 0.30
11962180 1041  47  56.1 2.6 6329  80 6390 157 -0.20 0.30
11968749           18.5 0.4 5136  70          -0.20 0.30
11971746 1911 124  90.8 2.1 5952  75 6059 158 -0.20 0.30
12009504 1826  40  88.5 1.2 6270  61 6271 171 -0.20 0.30
12011630 2561 169 129.3 2.1 5817  85 5740 150 -0.20 0.30
12020532  372  19  23.0 0.5 5392  81 5401 118 -0.20 0.30
12055375 1311 112  73.9 3.6 5991  75 5810 144 -0.20 0.30
12058443  354   8  24.4 0.3 4986  81 4931 103 -0.20 0.30
12069127  829  41  48.2 0.9 6476  66 6554 162 -0.20 0.30
12069569  737  64  44.7 1.8 6357  59 6544 165 -0.20 0.30
12117868 1859  94  93.7 2.6 6160  51 6168 144 -0.20 0.30
12156916 1412  93  76.6 1.1 6546  56 6510 175 -0.20 0.30
12253255  897  68  46.9 1.4 6457  64          -0.20 0.30
12258514 1440  43  74.8 0.8 5990  85 6026 150 -0.20 0.30
12265063 1314 139  67.9 1.5 6189  60 6084 142 -0.20 0.30
12304142 1252  44  63.9 0.8 6186  56 6265 161 -0.20 0.30
12307366  325   8  21.5 0.4 5064  79 5108  97 -0.20 0.30
12317678 1238  40  63.3 0.8 6549  48 6564 177 -0.20 0.30
12352180 1049  44  57.3 0.6          5729 181 -0.20 0.30
12366681  660  35  38.9 0.5 6188  66 6438 160 -0.20 0.30
12507240 1145  50  58.8 1.1 6157  97 6219 161 -0.20 0.30
12508433  793  26  45.3 0.7 5257  74 5331 124 -0.20 0.30
12735580           61.1 2.6 6170  64 6329 147 -0.20 0.30
