Kepler-19   HN-2 6961.434219    -10765.93     2.72     6449.56     5.44    55.69     0.05     -64.48     5.44     0.163     0.010    -5.030     0.056
Kepler-19   HN-2 6967.351364    -10765.22     2.43     6454.60     4.85    55.65     0.04     -65.15     4.85     0.157     0.006    -5.069     0.038
Kepler-19   HN-2 6968.352222    -10771.90     3.75     6460.00     7.49    55.76     0.06     -55.83     7.49     0.143     0.012    -5.161     0.087
Kepler-19   HN-2 6969.357020    -10765.58     4.00     6458.50     7.99    55.63     0.07     -53.70     7.99     0.163     0.013    -5.034     0.073
Kepler-19   HN-2 8678.671703    -10761.48     3.20     6462.07     6.41    55.69     0.06     -62.21     6.41     0.174     0.012    -4.975     0.059
Kepler-19   HN-2 8705.618811    -10760.53     1.99     6463.64     3.98    55.70     0.03     -58.18     3.98     0.169     0.005    -5.000     0.029
Kepler-19   HN-2 8718.547819    -10749.01     6.01     6472.93    12.03    55.54     0.10     -71.98    12.03     0.139     0.029    -5.192     0.233
Kepler-19   HN-2 8745.465908    -10764.15     2.27     6467.16     4.54    55.70     0.04     -67.53     4.54     0.156     0.007    -5.074     0.042
Kepler-19   HN-2 8988.713474    -10760.48     2.72     6447.83     5.44    55.79     0.05     -72.75     5.44     0.158     0.008    -5.061     0.050
Kepler-19   HN-2 9019.701555    -10758.83     2.41     6444.75     4.81    55.86     0.04     -60.64     4.81     0.163     0.007    -5.031     0.038
Kepler-19   HN-2 9026.711461    -10750.58     2.91     6452.06     5.82    55.77     0.05     -58.71     5.82     0.172     0.009    -4.987     0.047
Kepler-20        6762.664923    -21058.48     6.74     6654.07    13.48    57.07     0.12     -49.54    13.48     0.131     0.037    -5.297     0.356
Kepler-20        6764.716925    -21075.41     4.17     6634.84     8.34    58.55     0.07     -57.74     8.34     0.191     0.019    -4.934     0.079
Kepler-20        6765.643094    -21076.37     3.65     6639.40     7.30    58.38     0.06     -54.65     7.30     0.183     0.016    -4.969     0.073
Kepler-20        6769.650762    -21061.18     3.61     6643.09     7.21    58.55     0.06     -56.60     7.21     0.198     0.015    -4.908     0.060
Kepler-20        6783.586102    -21076.09     3.73     6630.94     7.47    58.64     0.07     -51.13     7.47     0.160     0.017    -5.088     0.102
Kepler-20        6784.611888    -21067.23     3.72     6630.19     7.43    58.61     0.07     -52.54     7.43     0.208     0.017    -4.869     0.061
Kepler-20        6785.570795    -21074.14     7.40     6607.66    14.79    58.69     0.13     -66.27    14.79     0.225     0.044    -4.814     0.138
Kepler-20        6798.553312    -21070.19     3.21     6657.03     6.42    58.48     0.06     -51.33     6.42     0.202     0.013    -4.890     0.049
Kepler-20        6799.544267    -21068.00     2.83     6656.31     5.65    58.55     0.05     -46.61     5.65     0.206     0.011    -4.876     0.040
Kepler-20        6801.695360    -21072.82     4.12     6649.34     8.23    58.52     0.07     -45.22     8.23     0.188     0.019    -4.946     0.080
Kepler-20        6813.612660    -21074.08     2.56     6631.24     5.12    58.73     0.05     -57.29     5.12     0.182     0.009    -4.974     0.041
Kepler-20        6814.560228    -21062.81     4.09     6663.81     8.18    58.48     0.07     -50.50     8.18     0.192     0.019    -4.930     0.078
Kepler-20        6815.616160    -21071.05     2.36     6646.47     4.72    58.65     0.04     -55.75     4.72     0.183     0.008    -4.968     0.035
Kepler-20        6816.618045    -21074.07     2.64     6633.19     5.27    58.72     0.05     -54.56     5.27     0.197     0.009    -4.912     0.037
Kepler-20        6829.491465    -21064.53     3.90     6639.79     7.80    58.54     0.07     -50.12     7.80     0.181     0.018    -4.976     0.082
Kepler-20        6830.500549    -21057.89     4.54     6662.12     9.07    58.30     0.08     -59.41     9.07     0.199     0.016    -4.902     0.061
Kepler-20        6832.560223    -21067.92     3.41     6645.04     6.82    58.65     0.06     -52.93     6.82     0.191     0.015    -4.935     0.060
Kepler-20        6845.555123    -21068.73     3.45     6646.55     6.90    58.50     0.06     -52.37     6.90     0.206     0.015    -4.877     0.054
Kepler-20        6846.526937    -21066.37     2.74     6647.83     5.47    58.49     0.05     -56.02     5.47     0.194     0.010    -4.921     0.041
Kepler-20        6848.516435    -21061.20     4.28     6646.16     8.56    58.14     0.07     -55.71     8.56     0.183     0.020    -4.971     0.091
Kepler-20        6849.473204    -21074.01     4.16     6669.61     8.33    57.92     0.07     -47.01     8.33     0.221     0.020    -4.827     0.064
Kepler-20        6850.482050    -21074.44     8.18     6644.02    16.36    56.19     0.14     -39.27    16.36     0.147     0.051    -5.171     0.361
Kepler-20        6851.521538    -21075.04     3.68     6662.25     7.36    57.85     0.06     -40.83     7.36     0.224     0.016    -4.816     0.052
Kepler-20        6852.475738    -21069.27     4.51     6634.37     9.02    58.01     0.08     -61.05     9.02     0.199     0.023    -4.903     0.087
Kepler-20        6853.523850    -21076.83     4.15     6633.29     8.29    58.26     0.07     -36.45     8.29     0.214     0.020    -4.848     0.067
Kepler-20        6862.524386    -21070.88     2.88     6636.21     5.76    58.63     0.05     -52.02     5.76     0.179     0.011    -4.988     0.052
Kepler-20        6863.429418    -21077.68     3.54     6617.05     7.08    58.71     0.06     -42.79     7.08     0.184     0.016    -4.966     0.070
Kepler-20        6864.423291    -21083.97     2.88     6628.50     5.75    58.71     0.05     -52.65     5.75     0.200     0.011    -4.898     0.043
Kepler-20        6865.426149    -21077.73     3.78     6629.25     7.57    58.75     0.07     -62.79     7.57     0.185     0.018    -4.962     0.078
Kepler-20        6866.412886    -21060.29     3.16     6620.28     6.33    58.71     0.06     -51.80     6.33     0.171     0.013    -5.026     0.065
Kepler-20        6883.434186    -21075.61     3.26     6646.68     6.53    58.44     0.06     -37.39     6.53     0.200     0.014    -4.899     0.052
Kepler-20        6883.455916    -21078.21     3.14     6641.73     6.28    58.45     0.06     -36.49     6.28     0.205     0.013    -4.882     0.047
Kepler-20        6884.384233    -21074.37     3.72     6642.47     7.44    58.51     0.07     -44.89     7.44     0.227     0.017    -4.808     0.052
Kepler-20        6884.404945    -21072.45     3.66     6642.27     7.32    58.49     0.06     -42.53     7.32     0.186     0.016    -4.957     0.071
Kepler-20        6885.384394    -21076.88     5.47     6665.32    10.93    58.47     0.10     -66.98    10.93     0.169     0.030    -5.034     0.153
Kepler-20        6885.405505    -21081.33     4.57     6659.95     9.14    58.56     0.08     -49.20     9.14     0.152     0.023    -5.137     0.151
Kepler-20        6886.382251    -21077.07     3.74     6647.09     7.47    58.57     0.07     -39.19     7.47     0.194     0.017    -4.923     0.069
Kepler-20        6886.403140    -21075.57     3.48     6643.40     6.96    58.57     0.06     -41.86     6.96     0.178     0.015    -4.990     0.072
Kepler-20        6887.383043    -21078.26     3.84     6644.24     7.69    58.62     0.07     -56.47     7.69     0.161     0.017    -5.082     0.101
Kepler-20        6887.403058    -21070.44     3.86     6622.89     7.72    58.66     0.07     -45.41     7.72     0.204     0.017    -4.883     0.064
Kepler-20        6888.379596    -21072.42     3.70     6627.66     7.41    58.59     0.07     -53.33     7.41     0.196     0.017    -4.916     0.067
Kepler-20        6888.400694    -21078.22     5.53     6633.92    11.06    58.58     0.10     -36.56    11.06     0.200     0.029    -4.897     0.112
Kepler-20        6889.384128    -21070.22     4.67     6633.68     9.34    58.58     0.08     -43.01     9.34     0.207     0.024    -4.874     0.085
Kepler-20        6889.404945    -21071.75     4.76     6638.70     9.52    58.52     0.08     -49.05     9.52     0.185     0.024    -4.962     0.104
Kepler-20        6903.382589    -21062.85     3.62     6652.47     7.24    58.42     0.06     -57.17     7.24     0.178     0.016    -4.991     0.074
Kepler-20        6903.403608    -21059.01     3.24     6654.22     6.48    58.44     0.06     -63.04     6.48     0.191     0.013    -4.934     0.054
Kepler-20        6919.361142    -21078.91     3.15     6625.03     6.30    58.71     0.06     -62.05     6.30     0.179     0.013    -4.985     0.060
Kepler-20        6919.383700    -21076.13     4.44     6601.74     8.89    58.75     0.08     -56.51     8.89     0.174     0.021    -5.009     0.104
Kepler-20        6922.362025    -21065.69     3.87     6635.03     7.74    58.73     0.07     -63.84     7.74     0.191     0.018    -4.935     0.075
Kepler-20        6923.364374    -21063.69     3.36     6630.76     6.72    58.69     0.06     -64.19     6.72     0.186     0.014    -4.957     0.062
Kepler-20        6924.417789    -21058.79     2.76     6657.17     5.52    58.66     0.05     -59.34     5.52     0.190     0.011    -4.939     0.044
Kepler-20        6929.408791    -21070.71     2.93     6653.39     5.85    58.50     0.05     -48.27     5.85     0.200     0.012    -4.899     0.045
Kepler-20        6934.435657    -21068.40     2.99     6647.46     5.98    58.46     0.05     -42.95     5.98     0.188     0.012    -4.948     0.050
Kepler-20        6936.331251    -21057.51     2.48     6694.22     4.97    58.37     0.04     -38.17     4.97     0.202     0.009    -4.893     0.032
Kepler-20        6939.349337    -21069.64     3.60     6652.96     7.19    58.55     0.06     -47.62     7.19     0.192     0.012    -4.929     0.047
Kepler-20        6961.410931    -21076.89     3.24     6636.35     6.49    58.51     0.06     -59.21     6.49     0.198     0.014    -4.905     0.054
Kepler-20        6967.326116    -21067.25     4.63     6649.56     9.25    58.45     0.08     -69.69     9.25     0.186     0.016    -4.956     0.071
Kepler-20        6968.332395    -21061.61     3.38     6646.74     6.76    58.54     0.06     -52.62     6.76     0.196     0.011    -4.916     0.043
Kepler-20        6969.334753    -21057.73     3.44     6663.18     6.88    58.22     0.06     -46.84     6.88     0.197     0.016    -4.910     0.061
Kepler-20        7106.712101    -21068.60     6.31     6638.81    12.62    58.49     0.11     -53.58    12.62     0.108     0.037    -5.612     0.733
Kepler-20        7107.704205    -21071.65     3.79     6655.32     7.58    58.64     0.07     -48.66     7.58     0.140     0.018    -5.223     0.145
Kepler-20        7115.726053    -21080.31     3.73     6636.14     7.47    58.36     0.07     -45.74     7.47     0.150     0.017    -5.150     0.117
Kepler-20        7116.674164    -21072.85     2.90     6623.27     5.81    58.07     0.05     -50.08     5.81     0.197     0.012    -4.910     0.046
Kepler-20        7117.658642    -21068.57     3.31     6615.60     6.61    58.00     0.06     -59.26     6.61     0.151     0.015    -5.145     0.101
Kepler-20        7118.663289    -21070.45     3.34     6625.03     6.68    58.28     0.06     -66.06     6.68     0.191     0.015    -4.937     0.062
Kepler-20        7121.660189    -21069.84     3.59     6648.24     7.18    58.39     0.06     -67.10     7.18     0.201     0.017    -4.896     0.063
Kepler-20        7122.715829    -21076.93     6.61     6629.96    13.22    58.18     0.12     -57.85    13.22     0.159     0.039    -5.091     0.233
Kepler-20        7153.583018    -21064.16     7.90     6667.36    15.80    58.29     0.14     -41.54    15.80     0.213     0.051    -4.853     0.174
Kepler-20        7156.594809    -21067.20     9.12     6658.21    18.24    58.94     0.16     -39.26    18.24     0.133     0.055    -5.281     0.507
Kepler-20        7159.576355    -21068.64     4.07     6636.49     8.13    58.64     0.07     -41.84     8.13     0.169     0.021    -5.035     0.106
Kepler-20        7160.574234    -21066.29     3.39     6641.12     6.79    58.75     0.06     -56.07     6.79     0.188     0.015    -4.949     0.062
Kepler-20        7161.562465    -21056.88     3.83     6643.16     7.65    58.61     0.07     -60.08     7.65     0.176     0.018    -4.999     0.087
Kepler-20        7180.547523    -21063.58     3.68     6638.52     7.36    58.38     0.06     -39.07     7.36     0.201     0.017    -4.894     0.063
Kepler-20        7181.573463    -21065.80     2.96     6637.20     5.92    58.54     0.05     -52.65     5.92     0.201     0.012    -4.895     0.046
Kepler-20        7182.519545    -21062.98     3.03     6650.71     6.05    58.66     0.05     -42.73     6.05     0.210     0.013    -4.863     0.046
Kepler-20        7183.551164    -21058.40     3.22     6641.22     6.43    58.59     0.06     -46.24     6.43     0.190     0.014    -4.938     0.056
Kepler-20        7184.554623    -21066.22     8.95     6667.07    17.89    58.69     0.16     -43.49    17.89     0.206     0.053    -4.875     0.192
Kepler-20        7185.518057    -21071.61     3.45     6634.72     6.90    58.70     0.06     -49.83     6.90     0.185     0.016    -4.962     0.069
Kepler-20        7185.539842    -21070.35     3.76     6618.70     7.52    58.65     0.07     -48.81     7.52     0.184     0.018    -4.964     0.079
Kepler-20        7186.493232    -21068.92     4.10     6638.87     8.20    58.51     0.07     -48.06     8.20     0.153     0.020    -5.131     0.131
Kepler-20        7186.515719    -21075.54     3.60     6628.45     7.19    58.63     0.06     -47.27     7.19     0.153     0.017    -5.131     0.110
Kepler-20        7188.545319    -21071.84     6.13     6648.59    12.25    58.61     0.11     -55.93    12.25     0.157     0.034    -5.106     0.207
Kepler-20        7188.567460    -21081.34     7.20     6636.60    14.40    58.76     0.13     -57.87    14.40     0.202     0.043    -4.891     0.160
Kepler-20        7189.539209    -21079.81     4.24     6624.22     8.47    58.73     0.08     -55.73     8.47     0.204     0.021    -4.884     0.077
Kepler-20        7189.560980    -21083.66     4.57     6615.56     9.13    58.61     0.08     -50.65     9.13     0.187     0.023    -4.952     0.100
Kepler-20        7190.552237    -21078.19     3.42     6619.41     6.84    58.71     0.06     -52.46     6.84     0.178     0.015    -4.992     0.073
Kepler-20        7190.573361    -21075.51     3.52     6632.73     7.04    58.69     0.06     -66.63     7.04     0.189     0.016    -4.943     0.067
Kepler-20        7191.552442    -21069.06     2.81     6628.80     5.63    58.72     0.05     -48.38     5.63     0.200     0.011    -4.900     0.043
Kepler-20        7191.573418    -21065.63     2.94     6628.95     5.89    58.74     0.05     -58.03     5.89     0.195     0.012    -4.919     0.048
Kepler-20        7192.549385    -21078.98     2.75     6622.15     5.50    58.74     0.05     -63.09     5.50     0.183     0.011    -4.967     0.048
Kepler-20        7192.570264    -21068.36     3.26     6632.61     6.53    58.57     0.06     -50.97     6.53     0.178     0.010    -4.992     0.049
Kepler-20        7193.551112    -21077.95     2.95     6623.09     5.91    58.75     0.05     -63.39     5.91     0.186     0.012    -4.954     0.052
Kepler-20        7193.573106    -21075.44     2.77     6630.76     5.54    58.73     0.05     -43.50     5.54     0.188     0.011    -4.948     0.047
Kepler-20        7195.507764    -21069.82     4.04     6611.10     8.08    58.83     0.07     -58.07     8.08     0.207     0.020    -4.873     0.070
Kepler-20        7195.528929    -21066.24     3.29     6621.84     6.58    58.78     0.06     -54.49     6.58     0.181     0.014    -4.978     0.065
Kepler-20        7221.461826    -21067.16     2.91     6645.52     5.82    58.59     0.05     -52.11     5.82     0.188     0.012    -4.948     0.049
Kepler-20        7222.686111    -21074.75     3.65     6623.95     7.31    58.79     0.06     -45.05     7.31     0.184     0.017    -4.965     0.076
Kepler-20        7223.506319    -21074.42     6.06     6647.82    12.13    58.84     0.11     -59.16    12.13     0.159     0.035    -5.094     0.205
Kepler-20        7225.478395    -21065.31     7.32     6624.23    14.65    58.98     0.13     -37.53    14.65     0.113     0.043    -5.526     0.700
Kepler-20        7226.476619    -21070.76     6.21     6594.93    12.42    59.15     0.11     -63.46    12.42     0.258     0.037    -4.720     0.092
Kepler-20        7227.519185    -21073.63     3.55     6625.36     7.11    58.75     0.06     -48.43     7.11     0.173     0.016    -5.015     0.078
Kepler-20        7228.477907    -21066.78     3.85     6630.48     7.71    58.64     0.07     -65.85     7.71     0.186     0.018    -4.954     0.077
Kepler-20        7229.474396    -21080.37     4.21     6605.13     8.42    58.64     0.07     -44.80     8.42     0.181     0.021    -4.978     0.095
Kepler-20        7230.595009    -21080.41     3.57     6610.38     7.14    58.85     0.06     -60.05     7.14     0.183     0.016    -4.970     0.073
Kepler-20        7254.423882    -21073.32     4.08     6635.47     8.17    58.72     0.07     -50.20     8.17     0.136     0.020    -5.253     0.173
Kepler-20        7255.521885    -21080.55     4.63     6611.35     9.26    58.94     0.08     -44.68     9.26     0.163     0.023    -5.071     0.129
Kepler-20        7256.452936    -21079.10     3.88     6619.35     7.76    58.81     0.07     -56.32     7.76     0.167     0.018    -5.045     0.096
Kepler-20        7257.391558    -21072.04     2.80     6599.19     5.61    58.85     0.05     -50.29     5.61     0.187     0.011    -4.950     0.048
Kepler-20        7267.391789    -21074.27     3.63     6636.34     7.26    58.54     0.06     -40.91     7.26     0.257     0.017    -4.724     0.042
Kepler-20        7267.412733    -21078.06     3.85     6628.24     7.70    58.70     0.07     -51.78     7.70     0.202     0.018    -4.893     0.068
Kepler-20        7268.448812    -21071.02     4.04     6650.28     8.08    58.56     0.07     -52.86     8.08     0.156     0.020    -5.112     0.122
Kepler-20        7268.470740    -21075.62     5.17     6624.70    10.35    58.55     0.09     -55.53    10.35     0.149     0.028    -5.156     0.190
Kepler-20        7269.396651    -21070.42     3.42     6633.96     6.85    58.64     0.06     -54.82     6.85     0.177     0.015    -4.997     0.072
Kepler-20        7270.385756    -21069.16     2.63     6637.15     5.27    58.62     0.05     -54.08     5.27     0.192     0.010    -4.933     0.040
Kepler-20        7271.386382    -21079.09     2.47     6641.01     4.95    58.70     0.04     -56.31     4.95     0.180     0.009    -4.985     0.041
Kepler-20        7273.404839    -21078.01     2.87     6630.88     5.73    58.65     0.05     -55.50     5.73     0.182     0.011    -4.973     0.050
Kepler-20        7301.361905    -21072.61     2.78     6626.37     5.57    58.70     0.05     -57.00     5.57     0.176     0.011    -5.003     0.053
Kepler-20        7302.361075    -21067.10     2.76     6625.63     5.51    58.70     0.05     -53.13     5.51     0.195     0.011    -4.920     0.043
Kepler-20        7324.406816    -21069.04     4.66     6618.02     9.31    58.75     0.08     -39.82     9.31     0.169     0.017    -5.034     0.086
Kepler-20        7330.372646    -21070.63     3.58     6627.71     7.17    58.67     0.06     -46.37     7.17     0.192     0.016    -4.930     0.066
Kepler-20        7331.396386    -21065.12     4.52     6643.85     9.03    58.73     0.08     -37.90     9.03     0.209     0.024    -4.866     0.084
Kepler-20        7332.347929    -21069.83     5.27     6644.40    10.55    58.59     0.09     -36.42    10.55     0.226     0.029    -4.811     0.089
Kepler-20        7333.350247    -21077.14     3.53     6649.21     7.05    58.70     0.06     -56.41     7.05     0.204     0.016    -4.883     0.059
Kepler-20        7334.353383    -21077.72     2.86     6678.34     5.72    58.80     0.05     -54.94     5.72     0.204     0.011    -4.882     0.041
Kepler-20        7336.351253    -21062.60     3.66     6644.57     7.33    58.73     0.06     -49.02     7.33     0.180     0.017    -4.982     0.080
Kepler-20        7522.654057    -21084.38     4.17     6634.74     8.33    58.70     0.07     -57.90     8.33     0.182     0.020    -4.974     0.088
Kepler-20        7566.653583    -21085.96     3.27     6615.83     6.53    58.78     0.06     -63.76     6.53     0.186     0.013    -4.957     0.057
Kepler-20        8705.594808    -21056.73     2.76     6688.15     5.52    58.28     0.05     -42.84     5.52     0.217     0.010    -4.838     0.033
Kepler-20        8714.540480    -21061.14     3.59     6630.88     7.19    58.38     0.06     -54.53     7.19     0.225     0.015    -4.813     0.048
Kepler-20        8719.595762    -21070.93     8.47     6716.21    16.95    57.94     0.15     -55.33    16.95     0.233     0.050    -4.790     0.147
Kepler-20        8742.511649    -21076.24     3.85     6661.11     7.70    58.05     0.07     -50.33     7.70     0.200     0.017    -4.898     0.065
Kepler-21        6762.640150    -19312.29     1.96    11903.93     3.92    35.24     0.01      12.18     3.92     0.155     0.001    -4.898     0.004
Kepler-21        6764.648298    -19316.36     1.44    11903.34     2.88    35.23     0.01      13.73     2.88     0.156     0.000    -4.892     0.002
Kepler-21        6765.623443    -19328.11     1.40    11909.84     2.80    35.26     0.01       8.06     2.80     0.154     0.000    -4.905     0.002
Kepler-21        6766.637978    -19326.93     6.02    11863.83    12.04    35.20     0.04      20.18    12.04     0.163     0.004    -4.847     0.023
Kepler-21        6768.670097    -19320.19     1.72    11908.28     3.44    35.27     0.01      17.40     3.44     0.156     0.000    -4.893     0.003
Kepler-21        6769.738245    -19317.73     1.18    11899.45     2.36    35.27     0.01      22.13     2.36     0.153     0.000    -4.913     0.002
Kepler-21        6783.561877    -19323.28     1.17    11894.64     2.34    35.33     0.01      15.78     2.34     0.152     0.000    -4.913     0.002
Kepler-21        6784.565624    -19324.55     1.13    11901.97     2.27    35.30     0.01      17.97     2.27     0.152     0.000    -4.915     0.002
Kepler-21        6785.618436    -19327.08     1.47    11901.65     2.94    35.27     0.01      20.19     2.94     0.152     0.000    -4.914     0.002
Kepler-21        6798.577090    -19316.81     0.96    11906.38     1.92    35.23     0.01      13.75     1.92     0.154     0.000    -4.902     0.001
Kepler-21        6799.562146    -19319.60     1.33    11911.66     2.67    35.24     0.01      10.29     2.67     0.153     0.000    -4.908     0.002
Kepler-21        6800.552545    -19317.52     1.16    11896.28     2.31    35.25     0.01      18.74     2.31     0.154     0.000    -4.903     0.002
Kepler-21        6801.524986    -19313.44     1.28    11890.13     2.57    35.27     0.01      13.34     2.57     0.154     0.000    -4.902     0.002
Kepler-21        6802.540593    -19314.48     2.04    11910.19     4.09    35.25     0.01      16.01     4.09     0.154     0.001    -4.901     0.004
Kepler-21        6803.573631    -19314.53     1.79    11906.19     3.58    35.24     0.01       8.38     3.58     0.154     0.001    -4.906     0.003
Kepler-21        6813.517104    -19321.39     0.85    11904.42     1.71    35.22     0.01      12.25     1.71     0.155     0.000    -4.897     0.001
Kepler-21        6814.537845    -19309.44     0.96    11909.53     1.93    35.21     0.01       9.26     1.93     0.156     0.000    -4.888     0.001
Kepler-21        6816.640633    -19313.75     0.90    11908.44     1.80    35.18     0.01       8.67     1.80     0.155     0.000    -4.897     0.001
Kepler-21        6828.450031    -19303.82     1.75    11896.61     3.50    35.22     0.01      15.15     3.50     0.158     0.001    -4.881     0.003
Kepler-21        6829.424209    -19311.37     1.23    11916.33     2.45    35.19     0.01      19.12     2.45     0.156     0.000    -4.891     0.002
Kepler-21        6830.454979    -19316.29     1.01    11899.57     2.03    35.22     0.01      18.44     2.03     0.157     0.000    -4.885     0.001
Kepler-21        6831.714757    -19311.62     1.00    11898.02     2.01    35.24     0.01      13.12     2.01     0.155     0.000    -4.898     0.001
Kepler-21        6832.469668    -19313.90     1.11    11913.91     2.22    35.21     0.01      12.60     2.22     0.155     0.000    -4.894     0.002
Kepler-21        6833.532251    -19321.96     1.36    11919.00     2.71    35.21     0.01      10.29     2.71     0.155     0.000    -4.897     0.002
Kepler-21        6834.452650    -19317.57     1.12    11906.25     2.25    35.23     0.01      10.95     2.25     0.155     0.000    -4.900     0.002
Kepler-21        6835.498540    -19323.74     1.17    11898.75     2.35    35.28     0.01      17.56     2.35     0.154     0.000    -4.902     0.002
Kepler-21        6836.453052    -19314.68     1.70    11887.72     3.41    35.31     0.01      17.34     3.41     0.156     0.001    -4.891     0.003
Kepler-21        6836.614953    -19311.95     1.39    11896.22     2.79    35.27     0.01      20.62     2.79     0.155     0.000    -4.896     0.002
Kepler-21        6845.434332    -19312.56     1.32    11917.57     2.65    35.22     0.01       8.19     2.65     0.154     0.000    -4.903     0.002
Kepler-21        6846.482168    -19322.27     0.91    11911.40     1.82    35.24     0.01      16.13     1.82     0.154     0.000    -4.903     0.001
Kepler-21        6847.440482    -19322.63     1.68    11908.58     3.36    35.29     0.01      20.67     3.36     0.153     0.000    -4.908     0.003
Kepler-21        6848.403612    -19315.29     1.47    11895.34     2.94    35.27     0.01      22.64     2.94     0.154     0.000    -4.907     0.003
Kepler-21        6849.405141    -19317.98     1.63    11898.18     3.27    35.25     0.01      17.58     3.27     0.153     0.000    -4.907     0.003
Kepler-21        6850.412811    -19317.19     3.05    11881.19     6.10    35.24     0.02       3.69     6.10     0.160     0.001    -4.868     0.008
Kepler-21        6851.409195    -19314.90     0.90    11900.64     1.81    35.23     0.01      11.43     1.81     0.154     0.000    -4.902     0.001
Kepler-21        6852.408359    -19323.40     1.55    11904.90     3.11    35.26     0.01      15.64     3.11     0.156     0.000    -4.894     0.003
Kepler-21        6853.411801    -19313.58     1.25    11884.94     2.50    35.26     0.01       8.26     2.50     0.156     0.000    -4.894     0.002
Kepler-21        6863.633744    -19315.31     2.12    11895.73     4.24    35.26     0.01       2.83     4.24     0.156     0.001    -4.892     0.004
Kepler-21        6863.681505    -19315.80     1.96    11912.82     3.93    35.25     0.01      19.83     3.93     0.155     0.001    -4.895     0.004
Kepler-21        6864.498868    -19314.14     1.20    11902.62     2.39    35.25     0.01      19.75     2.39     0.154     0.000    -4.905     0.002
Kepler-21        6864.623241    -19313.75     1.42    11893.59     2.85    35.29     0.01      20.21     2.85     0.155     0.000    -4.899     0.002
Kepler-21        6865.516000    -19316.07     1.30    11899.94     2.59    35.27     0.01      19.74     2.59     0.154     0.000    -4.905     0.002
Kepler-21        6865.652755    -19316.02     1.72    11894.47     3.45    35.30     0.01      17.24     3.45     0.155     0.000    -4.900     0.003
Kepler-21        6866.490763    -19322.66     1.56    11899.12     3.12    35.33     0.01      10.87     3.12     0.153     0.000    -4.907     0.003
Kepler-21        6866.603273    -19327.18     2.56    11897.22     5.11    35.33     0.02       4.86     5.11     0.157     0.001    -4.884     0.006
Kepler-21        7115.685715    -19319.70     1.97    11882.51     3.94    35.36     0.01      13.78     3.94     0.154     0.001    -4.903     0.004
Kepler-21        7122.654426    -19325.17     1.51    11908.39     3.02    35.25     0.01      18.93     3.02     0.154     0.000    -4.904     0.003
Kepler-21        7156.576461    -19315.96     3.23    11909.51     6.46    35.24     0.02      22.34     6.46     0.157     0.001    -4.884     0.009
Kepler-21        7158.601136    -19326.21     2.72    11893.46     5.44    35.23     0.02       6.68     5.44     0.157     0.001    -4.884     0.007
Kepler-21        7159.595022    -19322.14     1.85    11899.53     3.70    35.26     0.01      14.29     3.70     0.156     0.001    -4.894     0.003
Kepler-21        7160.592548    -19316.10     1.37    11918.63     2.74    35.25     0.01       9.04     2.74     0.156     0.000    -4.892     0.002
Kepler-21        7160.702729    -19319.20     1.24    11895.92     2.48    35.28     0.01      10.85     2.48     0.154     0.000    -4.903     0.002
Kepler-21        7161.579706    -19321.66     1.57    11893.85     3.13    35.28     0.01      21.39     3.13     0.156     0.000    -4.892     0.003
Kepler-21        7161.695909    -19320.76     1.32    11882.91     2.65    35.33     0.01      21.53     2.65     0.154     0.000    -4.900     0.002
Kepler-21        7180.507157    -19313.31     1.32    11907.61     2.65    35.28     0.01      14.14     2.65     0.154     0.000    -4.902     0.002
Kepler-21        7180.722974    -19318.60     1.35    11906.56     2.70    35.24     0.01      18.71     2.70     0.155     0.000    -4.897     0.002
Kepler-21        7181.488833    -19315.01     1.47    11898.24     2.95    35.25     0.01      12.28     2.95     0.154     0.000    -4.903     0.002
Kepler-21        7181.727924    -19310.78     1.31    11902.68     2.62    35.22     0.01      13.77     2.62     0.156     0.000    -4.893     0.002
Kepler-21        7182.479524    -19320.91     1.61    11905.08     3.23    35.27     0.01      18.05     3.23     0.155     0.000    -4.894     0.003
Kepler-21        7182.690131    -19313.81     1.31    11892.59     2.63    35.27     0.01      19.67     2.63     0.155     0.000    -4.899     0.002
Kepler-21        7183.511972    -19321.87     1.50    11910.04     2.99    35.25     0.01      16.71     2.99     0.156     0.000    -4.889     0.002
Kepler-21        7183.717886    -19318.95     1.63    11909.97     3.26    35.28     0.01      10.29     3.26     0.155     0.000    -4.895     0.003
Kepler-21        7184.480727    -19324.36     2.92    11916.08     5.85    35.27     0.02      21.74     5.85     0.158     0.001    -4.880     0.008
Kepler-21        7184.691143    -19324.34     2.02    11911.06     4.04    35.26     0.01      13.67     4.04     0.155     0.001    -4.897     0.004
Kepler-21        7185.478737    -19323.11     1.43    11895.30     2.87    35.27     0.01      16.96     2.87     0.154     0.000    -4.903     0.002
Kepler-21        7185.682700    -19319.71     1.44    11889.55     2.88    35.29     0.01      18.12     2.88     0.155     0.000    -4.897     0.002
Kepler-21        7186.476692    -19320.84     1.45    11890.37     2.90    35.30     0.01      13.80     2.90     0.153     0.000    -4.908     0.002
Kepler-21        7186.705014    -19312.43     1.25    11894.40     2.51    35.27     0.01       9.91     2.51     0.154     0.000    -4.905     0.002
Kepler-21        7188.484324    -19315.97     1.79    11890.30     3.57    35.32     0.01      19.32     3.57     0.154     0.001    -4.903     0.003
Kepler-21        7188.699423    -19319.04     1.45    11890.07     2.90    35.31     0.01      21.21     2.90     0.154     0.000    -4.904     0.002
